"","preds.futureS","week","year","location"
"Allegheny River.X2014.06.24",16.751611328125,26,2014,"allegheny"
"Allegheny River.X2014.07.01",18.5552612304688,27,2014,"allegheny"
"Allegheny River.X2014.07.08",18.56142578125,28,2014,"allegheny"
"Allegheny River.X2014.07.15",17.2850280761719,29,2014,"allegheny"
"Allegheny River.X2014.07.22",18.1225524902344,30,2014,"allegheny"
"Allegheny River.X2014.07.29",17.2748962402344,31,2014,"allegheny"
"Allegheny River.X2014.08.05",20.7253051757813,32,2014,"allegheny"
"Allegheny River.X2014.08.12",19.6178833007813,33,2014,"allegheny"
"Allegheny River.X2014.08.19",12.6321960449219,34,2014,"allegheny"
"Allegheny River.X2014.08.26",16.2749267578125,35,2014,"allegheny"
"Allegheny River.X2014.09.02",16.7787414550781,36,2014,"allegheny"
"Allegheny River.X2014.09.09",14.7519165039063,37,2014,"allegheny"
"Allegheny River.X2014.09.16",13.673974609375,38,2014,"allegheny"
"Allegheny River.X2014.09.23",10.1293884277344,39,2014,"allegheny"
"Allegheny River.X2014.09.30",12.1767517089844,40,2014,"allegheny"
"Allegheny River.X2014.10.07",5.48040161132815,41,2014,"allegheny"
"Allegheny River.X2014.10.14",5.31768188476565,42,2014,"allegheny"
"Allegheny River.X2014.10.21",7.94075927734377,43,2014,"allegheny"
"Allegheny River.X2014.10.28",9.81618652343752,44,2014,"allegheny"
"Allegheny River.X2014.11.04",8.01262817382815,45,2014,"allegheny"
"Allegheny River.X2014.11.11",0.917993164062523,46,2014,"allegheny"
"Allegheny River.X2014.11.18",2.04488525390627,47,2014,"allegheny"
"Allegheny River.X2014.11.25",1.51973876953127,48,2014,"allegheny"
"Allegheny River.X2014.12.02",0.713525390625023,49,2014,"allegheny"
"Allegheny River.X2014.12.09",1.29775390625002,50,2014,"allegheny"
"Allegheny River.X2014.12.16",1.70729980468752,51,2014,"allegheny"
"Allegheny River.X2014.12.23",1.25618896484377,52,2014,"allegheny"
"Allegheny River.X2014.12.30",1.3664489746094,53,2014,"allegheny"
"Allegheny River.X2015.01.07",1.1710144042969,2,2015,"allegheny"
"Allegheny River.X2015.01.14",1.63643798828127,3,2015,"allegheny"
"Allegheny River.X2015.01.21",1.88860473632815,4,2015,"allegheny"
"Allegheny River.X2015.01.28",1.89461669921877,5,2015,"allegheny"
"Allegheny River.X2015.02.04",1.7293640136719,6,2015,"allegheny"
"Allegheny River.X2015.02.11",1.68499145507815,7,2015,"allegheny"
"Allegheny River.X2015.02.18",1.07940063476565,8,2015,"allegheny"
"Allegheny River.X2015.02.25",0.912713623046898,9,2015,"allegheny"
"Allegheny River.X2015.03.04",1.01055297851565,10,2015,"allegheny"
"Allegheny River.X2015.03.11",0.682916259765648,11,2015,"allegheny"
"Allegheny River.X2015.03.18",0.666070556640648,12,2015,"allegheny"
"Allegheny River.X2015.03.25",0.504693603515648,13,2015,"allegheny"
"Allegheny River.X2015.04.01",0.100000000000023,14,2015,"allegheny"
"Allegheny River.X2015.04.08",0.100000000000023,15,2015,"allegheny"
"Allegheny River.X2015.04.15",0.100000000000023,16,2015,"allegheny"
"Allegheny River.X2015.04.22",0.100000000000023,17,2015,"allegheny"
"Allegheny River.X2015.04.29",4.74703369140627,18,2015,"allegheny"
"Allegheny River.X2015.05.06",8.45028076171877,19,2015,"allegheny"
"Allegheny River.X2015.05.13",11.7056213378906,20,2015,"allegheny"
"Allegheny River.X2015.05.20",12.7509094238281,21,2015,"allegheny"
"Allegheny River.X2015.05.27",11.9257751464844,22,2015,"allegheny"
"Allegheny River.X2015.06.03",13.1307006835938,23,2015,"allegheny"
"Allegheny River.X2015.06.10",12.7265563964844,24,2015,"allegheny"
"Allegheny River.X2015.06.17",15.8096862792969,25,2015,"allegheny"
"Allegheny River.X2015.06.24",16.2622619628906,26,2015,"allegheny"
"Allegheny River.X2015.07.01",17.4584899902344,27,2015,"allegheny"
"Allegheny River.X2015.07.08",18.6442199707031,28,2015,"allegheny"
"Allegheny River.X2015.07.15",19.2926879882813,29,2015,"allegheny"
"Allegheny River.X2015.07.22",21.37685546875,30,2015,"allegheny"
"Allegheny River.X2015.07.29",22.4109741210938,31,2015,"allegheny"
"Allegheny River.X2015.08.05",19.5059753417969,32,2015,"allegheny"
"Allegheny River.X2015.08.12",20.8504577636719,33,2015,"allegheny"
"Allegheny River.X2015.08.19",19.4952026367188,34,2015,"allegheny"
"Allegheny River.X2015.08.26",18.0571838378906,35,2015,"allegheny"
"Allegheny River.X2015.09.02",17.4449401855469,36,2015,"allegheny"
"Allegheny River.X2015.09.09",14.4338317871094,37,2015,"allegheny"
"Allegheny River.X2015.09.16",15.6401306152344,38,2015,"allegheny"
"Allegheny River.X2015.09.23",12.2190795898438,39,2015,"allegheny"
"Allegheny River.X2015.09.30",12.0906311035156,40,2015,"allegheny"
"Allegheny River.X2015.10.07",8.6042419433594,41,2015,"allegheny"
"Allegheny River.X2015.10.14",7.28084716796877,42,2015,"allegheny"
"Allegheny River.X2015.10.21",8.63228759765627,43,2015,"allegheny"
"Allegheny River.X2015.10.28",3.38973388671877,44,2015,"allegheny"
"Allegheny River.X2015.11.04",0.590447998046898,45,2015,"allegheny"
"Allegheny River.X2015.11.11",6.24971923828127,46,2015,"allegheny"
"Allegheny River.X2015.11.18",5.1740661621094,47,2015,"allegheny"
"Allegheny River.X2015.11.25",1.8582702636719,48,2015,"allegheny"
"Allegheny River.X2015.12.02",1.6402526855469,49,2015,"allegheny"
"Allegheny River.X2015.12.09",1.05217895507815,50,2015,"allegheny"
"Allegheny River.X2015.12.16",0.453851318359398,51,2015,"allegheny"
"Allegheny River.X2015.12.23",0.859613037109398,52,2015,"allegheny"
"Allegheny River.X2015.12.30",0.973626708984398,53,2015,"allegheny"
"Allegheny River.X2016.01.07",0.982629394531273,2,2016,"allegheny"
"Allegheny River.X2016.01.14",0.665429687500023,3,2016,"allegheny"
"Allegheny River.X2016.01.21",0.730706787109398,4,2016,"allegheny"
"Allegheny River.X2016.01.28",0.813653564453148,5,2016,"allegheny"
"Allegheny River.X2016.02.04",0.798913574218773,6,2016,"allegheny"
"Allegheny River.X2016.02.11",0.336968994140648,7,2016,"allegheny"
"Allegheny River.X2016.02.18",0.801446533203148,8,2016,"allegheny"
"Allegheny River.X2016.02.25",0.520959472656273,9,2016,"allegheny"
"Allegheny River.X2016.03.03",0.205957031250023,10,2016,"allegheny"
"Allegheny River.X2016.03.10",0.196282958984398,11,2016,"allegheny"
"Allegheny River.X2016.03.17",0.133935546875023,12,2016,"allegheny"
"Allegheny River.X2016.03.24",0.100000000000023,13,2016,"allegheny"
"Allegheny River.X2016.03.31",0.100000000000023,14,2016,"allegheny"
"Allegheny River.X2016.04.07",0.100000000000023,15,2016,"allegheny"
"Allegheny River.X2016.04.14",0.100000000000023,16,2016,"allegheny"
"Allegheny River.X2016.04.21",0.100000000000023,17,2016,"allegheny"
"Allegheny River.X2016.04.28",3.4946228027344,18,2016,"allegheny"
"Allegheny River.X2016.05.05",9.42427978515627,19,2016,"allegheny"
"Allegheny River.X2016.05.12",11.8428283691406,20,2016,"allegheny"
"Allegheny River.X2016.05.19",11.3271728515625,21,2016,"allegheny"
"Allegheny River.X2016.05.26",11.9286437988281,22,2016,"allegheny"
"Allegheny River.X2016.06.02",16.5028015136719,23,2016,"allegheny"
"Allegheny River.X2016.06.09",14.7053161621094,24,2016,"allegheny"
"Allegheny River.X2016.06.16",13.7872863769531,25,2016,"allegheny"
"Allegheny River.X2016.06.23",17.223291015625,26,2016,"allegheny"
"Allegheny River.X2016.06.30",17.6750122070313,27,2016,"allegheny"
"Allegheny River.X2016.07.07",16.8503967285156,28,2016,"allegheny"
"Allegheny River.X2016.07.14",17.179345703125,29,2016,"allegheny"
"Allegheny River.X2016.07.21",17.9283996582031,30,2016,"allegheny"
"Allegheny River.X2016.07.28",16.2354675292969,31,2016,"allegheny"
"Allegheny River.X2016.08.04",19.1052795410156,32,2016,"allegheny"
"Allegheny River.X2016.08.11",16.0596252441406,33,2016,"allegheny"
"Allegheny River.X2016.08.18",17.137353515625,34,2016,"allegheny"
"Allegheny River.X2016.08.25",18.3386779785156,35,2016,"allegheny"
"Allegheny River.X2016.09.01",12.8885131835938,36,2016,"allegheny"
"Allegheny River.X2016.09.08",12.5983520507813,37,2016,"allegheny"
"Allegheny River.X2016.09.15",14.2269226074219,38,2016,"allegheny"
"Allegheny River.X2016.09.22",13.9780822753906,39,2016,"allegheny"
"Allegheny River.X2016.09.29",11.3901000976563,40,2016,"allegheny"
"Allegheny River.X2016.10.06",8.37508544921877,41,2016,"allegheny"
"Allegheny River.X2016.10.13",6.38738403320315,42,2016,"allegheny"
"Allegheny River.X2016.10.20",6.1778503417969,43,2016,"allegheny"
"Allegheny River.X2016.10.27",6.6546569824219,44,2016,"allegheny"
"Allegheny River.X2016.11.03",2.20784912109377,45,2016,"allegheny"
"Allegheny River.X2016.11.10",3.64217529296877,46,2016,"allegheny"
"Allegheny River.X2016.11.17",4.45525512695315,47,2016,"allegheny"
"Allegheny River.X2016.11.24",2.7757507324219,48,2016,"allegheny"
"Allegheny River.X2016.12.01",2.57256469726565,49,2016,"allegheny"
"Allegheny River.X2016.12.08",2.70903930664065,50,2016,"allegheny"
"Allegheny River.X2016.12.15",2.38790283203127,51,2016,"allegheny"
"Allegheny River.X2016.12.22",1.89101562500002,52,2016,"allegheny"
"Allegheny River.X2016.12.29",2.95247802734377,53,2016,"allegheny"
"Allegheny River.X2017.01.07",2.01790771484377,2,2017,"allegheny"
"Allegheny River.X2017.01.14",2.86141357421877,3,2017,"allegheny"
"Allegheny River.X2017.01.21",2.5478454589844,4,2017,"allegheny"
"Allegheny River.X2017.01.28",2.8668151855469,5,2017,"allegheny"
"Allegheny River.X2017.02.04",2.87737426757815,6,2017,"allegheny"
"Allegheny River.X2017.02.11",1.22234497070315,7,2017,"allegheny"
"Allegheny River.X2017.02.18",0.351953125000023,8,2017,"allegheny"
"Allegheny River.X2017.02.25",0.407189941406273,9,2017,"allegheny"
"Allegheny River.X2017.03.04",0.471429443359398,10,2017,"allegheny"
"Allegheny River.X2017.03.11",0.100000000000023,11,2017,"allegheny"
"Allegheny River.X2017.03.18",0.122705078125023,12,2017,"allegheny"
"Allegheny River.X2017.03.25",0.162133789062523,13,2017,"allegheny"
"Allegheny River.X2017.04.01",0.100000000000023,14,2017,"allegheny"
"Allegheny River.X2017.04.08",0.100000000000023,15,2017,"allegheny"
"Allegheny River.X2017.04.15",0.890069580078148,16,2017,"allegheny"
"Allegheny River.X2017.04.22",5.14046630859377,17,2017,"allegheny"
"Allegheny River.X2017.04.29",10.1320129394531,18,2017,"allegheny"
"Allegheny River.X2017.05.06",8.56487426757815,19,2017,"allegheny"
"Allegheny River.X2017.05.13",8.42522583007815,20,2017,"allegheny"
"Allegheny River.X2017.05.20",7.46346435546877,21,2017,"allegheny"
"Allegheny River.X2017.05.27",9.8547302246094,22,2017,"allegheny"
"Allegheny River.X2017.06.03",9.6768737792969,23,2017,"allegheny"
"Allegheny River.X2017.06.10",12.0334411621094,24,2017,"allegheny"
"Allegheny River.X2017.06.17",10.1347595214844,25,2017,"allegheny"
"Allegheny River.X2017.06.24",12.2976928710938,26,2017,"allegheny"
"Allegheny River.X2017.07.01",14.1041809082031,27,2017,"allegheny"
"Allegheny River.X2017.07.08",16.1256042480469,28,2017,"allegheny"
"Allegheny River.X2017.07.15",16.2780090332031,29,2017,"allegheny"
"Allegheny River.X2017.07.22",16.7146545410156,30,2017,"allegheny"
"Allegheny River.X2017.07.29",16.2246032714844,31,2017,"allegheny"
"Allegheny River.X2017.08.05",15.6926208496094,32,2017,"allegheny"
"Allegheny River.X2017.08.12",15.2540832519531,33,2017,"allegheny"
"Allegheny River.X2017.08.19",18.6986022949219,34,2017,"allegheny"
"Allegheny River.X2017.08.26",17.8299499511719,35,2017,"allegheny"
"Allegheny River.X2017.09.02",16.3167663574219,36,2017,"allegheny"
"Allegheny River.X2017.09.09",15.8647094726563,37,2017,"allegheny"
"Allegheny River.X2017.09.16",13.8943725585938,38,2017,"allegheny"
"Allegheny River.X2017.09.23",12.0981994628906,39,2017,"allegheny"
"Allegheny River.X2017.09.30",10.8723999023438,40,2017,"allegheny"
"Allegheny River.X2017.10.07",13.6005493164063,41,2017,"allegheny"
"Allegheny River.X2017.10.14",8.99309692382815,42,2017,"allegheny"
"Allegheny River.X2017.10.21",4.3366638183594,43,2017,"allegheny"
"Allegheny River.X2017.10.28",6.0579772949219,44,2017,"allegheny"
"Allegheny River.X2017.11.04",6.81670532226565,45,2017,"allegheny"
"Allegheny River.X2017.11.11",4.7280212402344,46,2017,"allegheny"
"Allegheny River.X2017.11.18",2.8930603027344,47,2017,"allegheny"
"Allegheny River.X2017.11.25",2.46877441406252,48,2017,"allegheny"
"Allegheny River.X2017.12.02",2.37502441406252,49,2017,"allegheny"
"Allegheny River.X2017.12.09",1.38393554687502,50,2017,"allegheny"
"Allegheny River.X2017.12.16",1.65096435546877,51,2017,"allegheny"
"Allegheny River.X2017.12.23",2.56313476562502,52,2017,"allegheny"
"Allegheny River.X2017.12.30",1.74306640625002,53,2017,"allegheny"
"Allegheny River.X2018.01.07",2.49993286132815,2,2018,"allegheny"
"Allegheny River.X2018.01.14",1.1367126464844,3,2018,"allegheny"
"Allegheny River.X2018.01.21",2.11507568359377,4,2018,"allegheny"
"Allegheny River.X2018.01.28",1.8445983886719,5,2018,"allegheny"
"Allegheny River.X2018.02.04",2.4042907714844,6,2018,"allegheny"
"Allegheny River.X2018.02.11",2.3801208496094,7,2018,"allegheny"
"Allegheny River.X2018.02.18",1.9440856933594,8,2018,"allegheny"
"Allegheny River.X2018.02.25",2.0023132324219,9,2018,"allegheny"
"Allegheny River.X2018.03.04",1.6776062011719,10,2018,"allegheny"
"Allegheny River.X2018.03.11",0.434167480468773,11,2018,"allegheny"
"Allegheny River.X2018.03.18",0.810144042968773,12,2018,"allegheny"
"Allegheny River.X2018.03.25",0.528649902343773,13,2018,"allegheny"
"Allegheny River.X2018.04.01",0.130883789062523,14,2018,"allegheny"
"Allegheny River.X2018.04.08",0.100000000000023,15,2018,"allegheny"
"Allegheny River.X2018.04.15",0.100000000000023,16,2018,"allegheny"
"Allegheny River.X2018.04.22",0.100000000000023,17,2018,"allegheny"
"Allegheny River.X2018.04.29",0.100000000000023,18,2018,"allegheny"
"Allegheny River.X2018.05.06",0.100000000000023,19,2018,"allegheny"
"Allegheny River.X2018.05.13",0.100000000000023,20,2018,"allegheny"
"Allegheny River.X2018.05.20",4.7758728027344,21,2018,"allegheny"
"Allegheny River.X2018.05.27",11.6819396972656,22,2018,"allegheny"
"Allegheny River.X2018.06.03",9.55303344726565,23,2018,"allegheny"
"Allegheny River.X2018.06.10",13.8847290039063,24,2018,"allegheny"
"Allegheny River.X2018.06.17",12.7615600585938,25,2018,"allegheny"
"Allegheny River.X2018.06.24",13.8641296386719,26,2018,"allegheny"
"Allegheny River.X2018.07.01",15.5048767089844,27,2018,"allegheny"
"Allegheny River.X2018.07.08",17.0372253417969,28,2018,"allegheny"
"Allegheny River.X2018.07.15",17.6459899902344,29,2018,"allegheny"
"Allegheny River.X2018.07.22",18.3452697753906,30,2018,"allegheny"
"Allegheny River.X2018.07.29",18.3210388183594,31,2018,"allegheny"
"Allegheny River.X2018.08.05",19.3244567871094,32,2018,"allegheny"
"Allegheny River.X2018.08.12",15.54873046875,33,2018,"allegheny"
"Allegheny River.X2018.08.19",16.9121643066406,34,2018,"allegheny"
"Allegheny River.X2018.08.26",17.7983947753906,35,2018,"allegheny"
"Allegheny River.X2018.09.02",16.5795532226563,36,2018,"allegheny"
"Allegheny River.X2018.09.09",13.2672668457031,37,2018,"allegheny"
"Allegheny River.X2018.09.16",13.0463806152344,38,2018,"allegheny"
"Allegheny River.X2018.09.23",12.7907348632813,39,2018,"allegheny"
"Allegheny River.X2018.09.30",12.7641235351563,40,2018,"allegheny"
"Allegheny River.X2018.10.07",10.5896850585938,41,2018,"allegheny"
"Allegheny River.X2018.10.14",13.0162292480469,42,2018,"allegheny"
"Allegheny River.X2018.10.21",12.6775756835938,43,2018,"allegheny"
"Allegheny River.X2018.10.28",8.0971618652344,44,2018,"allegheny"
"Allegheny River.X2018.11.04",1.98555908203127,45,2018,"allegheny"
"Allegheny River.X2018.11.11",2.5313659667969,46,2018,"allegheny"
"Allegheny River.X2018.11.18",1.05205688476565,47,2018,"allegheny"
"Allegheny River.X2018.11.25",2.16121826171877,48,2018,"allegheny"
"Allegheny River.X2018.12.02",1.1043640136719,49,2018,"allegheny"
"Allegheny River.X2018.12.09",0.963006591796898,50,2018,"allegheny"
"Allegheny River.X2018.12.16",1.7059265136719,51,2018,"allegheny"
"Allegheny River.X2018.12.23",1.43877563476565,52,2018,"allegheny"
"Allegheny River.X2018.12.30",1.1289001464844,53,2018,"allegheny"
"Allegheny River.X2019.01.07",1.45317993164065,2,2019,"allegheny"
"Allegheny River.X2019.01.14",1.48861083984377,3,2019,"allegheny"
"Allegheny River.X2019.01.21",1.42888793945315,4,2019,"allegheny"
"Allegheny River.X2019.01.28",0.864587402343773,5,2019,"allegheny"
"Allegheny River.X2019.02.04",0.819390869140648,6,2019,"allegheny"
"Allegheny River.X2019.02.11",1.2061706542969,7,2019,"allegheny"
"Allegheny River.X2019.02.18",0.813134765625023,8,2019,"allegheny"
"Allegheny River.X2019.02.25",1.11013183593752,9,2019,"allegheny"
"Allegheny River.X2019.03.04",0.773217773437523,10,2019,"allegheny"
"Allegheny River.X2019.03.11",0.145013427734398,11,2019,"allegheny"
"Allegheny River.X2019.03.18",0.100000000000023,12,2019,"allegheny"
"Allegheny River.X2019.03.25",0.132531738281273,13,2019,"allegheny"
"Allegheny River.X2019.04.01",0.100000000000023,14,2019,"allegheny"
"Allegheny River.X2019.04.08",0.100000000000023,15,2019,"allegheny"
"Allegheny River.X2019.04.15",0.100000000000023,16,2019,"allegheny"
"Allegheny River.X2019.04.22",0.100000000000023,17,2019,"allegheny"
"Allegheny River.X2019.04.29",8.09114990234377,18,2019,"allegheny"
"Allegheny River.X2019.05.06",6.03170166015627,19,2019,"allegheny"
"Allegheny River.X2019.05.13",10.3355346679688,20,2019,"allegheny"
"Allegheny River.X2019.05.20",11.9739318847656,21,2019,"allegheny"
"Allegheny River.X2019.05.27",12.2278686523438,22,2019,"allegheny"
"Allegheny River.X2019.06.03",12.9314819335938,23,2019,"allegheny"
"Allegheny River.X2019.06.10",12.5505310058594,24,2019,"allegheny"
"Allegheny River.X2019.06.17",12.7886596679688,25,2019,"allegheny"
"Allegheny River.X2019.06.24",11.9099060058594,26,2019,"allegheny"
"Allegheny River.X2019.07.01",16.0678344726563,27,2019,"allegheny"
"Allegheny River.X2019.07.08",20.9497009277344,28,2019,"allegheny"
"Allegheny River.X2019.07.15",18.2999816894531,29,2019,"allegheny"
"Allegheny River.X2019.07.22",20.6140686035156,30,2019,"allegheny"
"Allegheny River.X2019.07.29",19.0103698730469,31,2019,"allegheny"
"Allegheny River.X2019.08.05",18.9778686523438,32,2019,"allegheny"
"Allegheny River.X2019.08.12",19.4319396972656,33,2019,"allegheny"
"Allegheny River.X2019.08.19",18.430810546875,34,2019,"allegheny"
"Allegheny River.X2019.08.26",19.5560546875,35,2019,"allegheny"
"Allegheny River.X2019.09.02",15.4496398925781,36,2019,"allegheny"
"Allegheny River.X2019.09.09",14.8794799804688,37,2019,"allegheny"
"Allegheny River.X2019.09.16",13.273583984375,38,2019,"allegheny"
"Allegheny River.X2019.09.23",12.1637817382813,39,2019,"allegheny"
"Allegheny River.X2019.09.30",12.345361328125,40,2019,"allegheny"
"Allegheny River.X2019.10.07",10.7853942871094,41,2019,"allegheny"
"Allegheny River.X2019.10.14",11.527734375,42,2019,"allegheny"
"Allegheny River.X2019.10.21",7.9539733886719,43,2019,"allegheny"
"Allegheny River.X2019.10.28",3.1633239746094,44,2019,"allegheny"
"Allegheny River.X2019.11.04",3.63613281250002,45,2019,"allegheny"
"Allegheny River.X2019.11.11",4.90899047851565,46,2019,"allegheny"
"Allegheny River.X2019.11.18",0.989129638671898,47,2019,"allegheny"
"Allegheny River.X2019.11.25",0.995568847656273,48,2019,"allegheny"
"Allegheny River.X2019.12.02",1.26311645507815,49,2019,"allegheny"
